RMSE
0.9502717609056177
0.8246024161609865
0.7404366250312542
0.6813785375191703
0.6549291394110609
0.6511552462776775
0.5910656428894102
0.5836937128073302
0.5767605402193878
0.5818017640739886
0.5789520180226966
0.5725392547609649
0.5703033192071456
0.5722298647758721
0.5671280094541173
0.5704991770794108
0.5620004658085768
0.5610739523144217
0.5527922547016232
0.5579661676176094
0.5592765417143588
0.5562489638561193
0.5547897662679736
0.5511728859346986
0.5516901257518243
0.5473355929268487
0.5477281994638199
0.5494413188559645
0.5485066223804791
0.5469651827475382
0.5468442702981472
0.5488993708846267
0.5496118684248218
0.5486413415228383
0.5509581843523707
0.5515077917935142
0.5508311551949281
0.5488714570877766
0.5446033834286851
0.5496377175073704
0.5441660972369243
0.5456637809255693
0.5460947756469834
0.5452212523768413
0.5436709772370023
0.5469636933532652
0.543318259833846
0.5445597295784969
0.5404806437168101
0.5408485284552538
0.545467901864126
0.545689816706287
0.5445130737386427
0.5443002251058702
0.5428779600014743
0.5420269334121781
0.539144316928484
0.5419249842194164
0.5415643616999873
0.5449407425326647
0.5431879487835755
0.545181431589292
0.5412331251325322
0.5382898197839586
0.5436759224778809
0.5456117622376966
0.5415197347525537
0.5407094390532694
0.5400369521691559
0.5425681618589423
0.5394376344160066
0.5386466480870123
0.5394825715916008
0.5433456655479508
0.5421540025124502
0.5450393664909438
0.540956713862186
0.5413299969733797
0.539627118550819
0.5430457471572665
0.5402971206158492
0.5437915726170157
0.542156705060389
0.5419717742021192
0.5454982617644991
0.5423517431828064
0.5419225438758221
0.5417953442294253
0.5422900053796166
0.542436023477523
0.5424744779502277
0.5421276507514473
0.5416342138966188
0.542671559897263
0.5440466632018076
0.544003752443752
0.5425375873982893
0.5420319193053893
0.5415252010205177
0.5435490069837546
0.5452157429633425
0.545376281842868
0.5442236211166429
0.543046492910584
0.5432351610070099
0.5457364581163267
0.5449176599698115
0.544932438426327
0.54403774380336
0.545147638458218
0.5447318528267777
0.5419081258020696
0.5440751581265775
0.5442583528355703
0.5438234198160299
0.547030686128637
0.5410583337954261
0.5437029824075545
0.5454269091633194
0.5427105077512177
0.5455779875558989
0.5455304211152008
0.5434495988982886
0.5452378140554663
0.5448190574597866
0.5460058468094358
0.5423198980101586
0.5444148845510317
0.5453137405998292
0.5460834241161381
0.5421790947239383
0.5440503938254103
0.5423726298637507
0.5455253156189176
0.5443586629013178
0.5436069066954551
0.5469319208502679
0.5423799988391751
0.5456001394332448
0.5437423341080573
0.5437781190030611
0.5434268549188749
0.5456570120334407
0.5445639263469279
0.5407148462076015
0.5406908074570054
0.5460534610572877
0.546214495897862
0.5421747675539763
0.5417187006448032
0.5429753837436687
0.5452869123924967
0.542244260834279
0.5422196793757902
0.5428660274866385
0.5430227319598232
0.5413426301219583
0.5450156203953122
0.5425529211602106
0.5425403647360201
0.5445858360748826
0.5465784026901354
0.5426842645107885
0.5452764072581071
0.5427010330597943
0.5421563277891533
0.5444014404655269
0.5426797237073014
0.5408830875732279
0.5447739466909545
0.544927888910495
0.5408332527575254
0.5393103242186514
0.5413991511207737
0.5397919140778078
0.5443864151674832
0.5449631307755284
0.5449505800773712
0.539763177431707
0.543388988143747
0.5417942501345652
0.5448440350604236
0.5414382698708037
0.5399807527170921
0.5409877095658565
0.5419845964102352
0.5413961626309206
0.5404033970949612
0.5451835648610855
0.5420355503408613
0.5429521692398926
0.5428918245166344
0.545573213073035
0.5422032901188973
0.5467375944398334
0.542668762719112
0.5411405020537604
0.540694171949206
0.5434057361799435
0.5443117286735935
0.5438100207694178
0.5453139870754933
0.5417317196236372
0.5414211608356202
0.54029388403216
0.5443145649034243
0.5418147320033179
0.5425133776941143
0.5403241272361848
0.5427933160413545
0.5429464674354628
0.5387103722600843
0.5436231851591173
0.5432653771958944
0.5432843255691878
0.5409854347816906
0.5428361126853987
0.5398179822635734
0.544231362115478
0.5402822774383927
0.5426227388866682
0.5436997099153119
0.5418835739756657
0.542805153233807
0.5430196198297498
0.544008319195706
0.5405157725090927
0.5435406925806825
