Model,Error_Type,alpha,R²,RMSE,MAE
Ridge,Train,8.55,0.32776697221393525,0.7042632059576543,0.5721030279669572
Ridge,Validation,8.55,0.32351578880810516,0.7156007798372981,0.586655106735495
Ridge,Train,3.77,0.32793847799709286,0.7041733614300772,0.5718339151650584
Ridge,Validation,3.77,0.32364837580102446,0.7155306495937784,0.5865123796661315
Ridge,Train,8.96,0.32774936146455413,0.7042724308254293,0.572125790538793
Ridge,Validation,8.96,0.32350060069998443,0.715608812959751,0.5866678510982453
Ridge,Train,7.81,0.32779785846992715,0.7042470268184087,0.572062078379873
Ridge,Validation,7.81,0.32354198491937014,0.7155869242743579,0.5866317820229562
Ridge,Train,2.86,0.3279609784916975,0.7041615735349079,0.5717826200249226
Ridge,Validation,2.86,0.32366068374619716,0.7155241391103591,0.58649097108315
Ridge,Train,5.88,0.32787189313145737,0.7042082437480135,0.5719542210578591
Ridge,Validation,5.88,0.3236016598945104,0.7155553601766763,0.5865723408315913
Ridge,Train,2.32,0.3279721269375452,0.70415573284748,0.5717514432665975
Ridge,Validation,2.32,0.32366524764194093,0.7155217249500377,0.5864795415884969
Ridge,Train,4.3999999999999995,0.32792050803656436,0.7041827756596603,0.5718701332078637
Ridge,Validation,4.3999999999999995,0.32363685490430993,0.7155367437017176,0.5865302154639911
Ridge,Train,5.75,0.32787648194911534,0.7042058398247834,0.5719469023486065
Ridge,Validation,5.75,0.3236051599698072,0.7155535088261251,0.5865686815624919
Ridge,Train,7.86,0.3277958103455688,0.7042480996983521,0.5720648082572914
Ridge,Validation,7.86,0.323540267022542,0.7155878329070442,0.5866333713783067
Ridge,Train,6.37,0.3278541071598131,0.7042175611272959,0.5719816574049668
Ridge,Validation,6.37,0.32358783282834047,0.715562673900087,0.5865865053826859
Ridge,Train,6.29,0.3278570621970105,0.7042160131066968,0.5719771815230126
Ridge,Validation,6.29,0.32359015684846293,0.7155614446322218,0.5865841859131321
Ridge,Train,6.92,0.3278332822688709,0.704228470321621,0.5720125998175496
Ridge,Validation,6.92,0.3235711899983247,0.7155714769016239,0.5866031570950125
Ridge,Train,9.33,0.32773318927143025,0.7042809020418266,0.5721460078707193
Ridge,Validation,9.33,0.32348651203615675,0.7156162644959367,0.5866792458167491
Ridge,Train,5.71,0.3278778824996643,0.7042051061230434,0.5719446864508215
Ridge,Validation,5.71,0.3236062222032654,0.7155529469611228,0.5865675569024781
Ridge,Train,9.73,0.32771542670989895,0.7042902061975769,0.5721678975412096
Ridge,Validation,9.73,0.32347089609341984,0.7156245237238157,0.5866916230851776
Ridge,Train,6.24,0.3278588991621163,0.7042150507956658,0.5719743752092024
Ridge,Validation,6.24,0.3235915964278311,0.7155606831796417,0.5865827341089086
Ridge,Train,6.74,0.3278401929781908,0.7042248501403223,0.5720024414096384
Ridge,Validation,6.74,0.3235767615858953,0.7155685298972256,0.5865972890998182
Ridge,Train,7.11,0.3278258912938111,0.704232342069965,0.5720232740104009
Ridge,Validation,7.11,0.32356518212912067,0.7155746546567919,0.5866093219773291
Ridge,Train,2.7399999999999998,0.32796360727807017,0.7041601963141665,0.5717757275216789
Ridge,Validation,2.7399999999999998,0.32366188541145746,0.7155235034672268,0.5864883523195529
Ridge,Train,0.3,0.32799544889418575,0.7041435142828865,0.571641386721621
Ridge,Validation,0.3,0.3236597634954923,0.7155246258936596,0.5864416652652412
Ridge,Train,1.85,0.32798031813587125,0.7041514414355704,0.5717250046595372
Ridge,Validation,1.85,0.323667353341739,0.7155206110969352,0.5864699714962609
Ridge,Train,2.8,0.3279623033612922,0.7041608794362854,0.5717791797111968
Ridge,Validation,2.8,0.32366129757883355,0.715523814412269,0.5864896614772676
Ridge,Train,7.2,0.3278223566814853,0.7042341936624409,0.5720283324345312
Ridge,Validation,7.2,0.32356229193942854,0.715576183366009,0.5866122318423799
Ridge,Train,8.23,0.3277804763584239,0.7042561321309742,0.5720851939820142
Ridge,Validation,8.23,0.32352731608728913,0.7155946828989087,0.5866450720535684
Ridge,Train,3.17,0.32795380863455126,0.7041653298081767,0.5718003579081897
Ridge,Validation,3.17,0.3236571086997124,0.7155260301941807,0.5864977438553015
Ridge,Train,8.83,0.3277549816238292,0.7042694868851188,0.5721186143271868
Ridge,Validation,8.83,0.32350546586245543,0.7156062397428318,0.5866638237369145
Ridge,Train,3.5999999999999996,0.32794300727956316,0.7041709885777927,0.5718244925673838
Ridge,Validation,3.5999999999999996,0.3236510823938328,0.7155292179035314,0.586507564052764
Ridge,Train,0.06999999999999999,0.3279958794705088,0.7041432886984217,0.5716293862206722
Ridge,Validation,0.06999999999999999,0.32365643370511066,0.7155263872439062,0.5864383884399031
Ridge,Train,1.86,0.32798015950002846,0.7041515245459715,0.5717255595991301
Ridge,Validation,1.86,0.3236673277839468,0.7155206246162641,0.5864701744279558
Ridge,Train,1.47,0.32798581273603944,0.7041485627709706,0.5717036687392241
Ridge,Validation,1.47,0.32366767016452014,0.7155204435068762,0.5864622847374874
Ridge,Train,5.8,0.3278747236854719,0.7042067609194056,0.5719497055223727
Ridge,Validation,5.8,0.3236038223994262,0.7155542163290876,0.5865700861110285
Ridge,Train,9.69,0.3277172154858765,0.7042892692295948,0.5721657241215713
Ridge,Validation,9.69,0.3234724750500586,0.715623688622454,0.5866903880316872
Ridge,Train,4.109999999999999,0.327929004453004,0.7041783245128148,0.5718534799467951
Ridge,Validation,4.109999999999999,0.3236424412406802,0.7155337887527244,0.5865219689748138
Ridge,Train,0.72,0.3279933561665679,0.7041446106887289,0.5716636039383398
Ridge,Validation,0.72,0.323664262680847,0.7155222459648176,0.5864486322985535
Ridge,Train,1.46,0.32798594290459593,0.7041484945744888,0.5717031162495108
Ridge,Validation,1.46,0.3236676608335277,0.7155204484427009,0.5864620831357331
Ridge,Train,7.59,0.3278067997000972,0.7042423430668154,0.5720500055288962
Ridge,Validation,7.59,0.3235494494908763,0.7155829760880833,0.5866247654249979
Ridge,Train,9.12,0.3277423995903328,0.7042760775630491,0.5721345672367538
Ridge,Validation,9.12,0.3234945515691561,0.7156120123725362,0.5866727907850161
Ridge,Train,9.32,0.3277336296955943,0.7042806713429631,0.5721454566767878
Ridge,Validation,9.32,0.32348689740095826,0.7156160606763796,0.5866789391579451
Ridge,Train,8.66,0.3277622805729752,0.7042656635461706,0.5721091681775503
Ridge,Validation,8.66,0.32351175913513297,0.7156029111751618,0.5866585382646993
Ridge,Train,7.65,0.3278043727172114,0.7042436144145251,0.5720533048391463
Ridge,Validation,7.65,0.32354742908263534,0.7155840447313575,0.5866266828454421
Ridge,Train,9.05,0.32774545141161016,0.704274478974088,0.5721307349286203
Ridge,Validation,9.05,0.3234972062883761,0.7156106082812378,0.5866706319794585
Ridge,Train,9.38,0.3277309844345304,0.7042820569577192,0.5721487602926393
Ridge,Validation,9.38,0.32348458146557324,0.7156172855744136,0.5866807780306216
Ridge,Train,3.86,0.3279360232676627,0.7041746474384554,0.571838974593136
Ridge,Validation,3.86,0.32364687151764615,0.7155314453043422,0.5865149234556946
Ridge,Train,4.3,0.32792347969601465,0.7041812188544473,0.5718644199980373
Ridge,Validation,4.3,0.3236388341255598,0.7155356967740616,0.5865273238475145
Ridge,Train,8.81,0.327755843318962,0.7042690355126527,0.5721175066705817
Ridge,Validation,8.81,0.3235062103284251,0.7156058459889928,0.5866632030329472
Ridge,Train,3.5,0.32794560443912446,0.7041696279445411,0.5718189236549905
Ridge,Validation,3.5,0.3236525903879863,0.7155284202276199,0.5865049636103746
Ridge,Train,1.62,0.32798377004851065,0.7041496329525395,0.571712149047583
Ridge,Validation,1.62,0.32366769979197263,0.7155204278348113,0.5864653130747802
Ridge,Train,3.79,0.32793793586397424,0.704173645448438,0.5718350230486692
Ridge,Validation,3.79,0.3236480457391967,0.7155308241844179,0.5865129452911108
Ridge,Train,8.38,0.32777417345311444,0.7042594337676816,0.5720935855232289
Ridge,Validation,8.38,0.32352194939774737,0.7155975214221598,0.5866497855088139
Ridge,Train,8.42,0.3277724845231509,0.7042603184734351,0.5720958137360012
Ridge,Validation,8.42,0.323520507264453,0.7155982841863472,0.5866510395325857
Ridge,Train,9.08,0.32774414462356816,0.7042751634893674,0.5721323787696077
Ridge,Validation,9.08,0.3234960701088604,0.7156112092113304,0.5866715576203432
Ridge,Train,5.82,0.32787401803854177,0.7042071305835338,0.5719508361018011
Ridge,Validation,5.82,0.3236032843471415,0.715554500929679,0.5865706475337825
Ridge,Train,9.86,0.327709594540735,0.7042932611023582,0.5721749359887781
Ridge,Validation,9.86,0.3234657385196824,0.7156272515290156,0.5866956286981538
Ridge,Train,0.87,0.3279922223138956,0.7041452047274331,0.5716716497181163
Ridge,Validation,0.87,0.3236654006421913,0.7155216440174752,0.5864512625814468
Ridge,Train,9.61,0.32772078482286127,0.7042873995929395,0.5721613662749306
Ridge,Validation,9.61,0.323475621546516,0.7156220244551169,0.5866879142964284
Ridge,Train,1.6,0.3279840520815177,0.7041494851931176,0.5717110227498865
Ridge,Validation,1.6,0.32366770768718245,0.7155204236584738,0.5864649088373575
Ridge,Train,7.79,0.32779867607666124,0.7042465985266411,0.572060984661965
Ridge,Validation,7.79,0.32354266988111424,0.7155865619829953,0.5866311457306288
Ridge,Train,6.33,0.3278555871106009,0.7042167858432994,0.571979421645497
Ridge,Validation,6.33,0.323588998006723,0.7155620575905656,0.5865853461729806
Ridge,Train,0.51,0.3279946069779467,0.7041439553734063,0.5716523889211054
Ridge,Validation,0.51,0.3236622608792493,0.715523304856457,0.5864449716791641
Ridge,Train,6.91,0.3278336685538471,0.7042282679663795,0.5720120357889733
Ridge,Validation,6.91,0.32357150262806766,0.7155713115413158,0.5866028318020376
Ridge,Train,0.8400000000000001,0.32799246474222543,0.7041450777164319,0.5716700423307863
Ridge,Validation,0.8400000000000001,0.3236651920802882,0.7155217543404901,0.5864507355225721
Ridge,Train,2.79,0.3279625221424054,0.7041607648168864,0.5717786051731254
Ridge,Validation,2.79,0.32366139736419075,0.7155237616289507,0.5864894432527087
Ridge,Train,4.54,0.3279162756209484,0.7041849929490729,0.571878080662343
Ridge,Validation,4.54,0.32363399271775717,0.7155382576794485,0.5865342538259607
Ridge,Train,6.78,0.3278386650870102,0.7042256505290952,0.5720047003658859
Ridge,Validation,6.78,0.32357553372721604,0.7155691793549773,0.5865985954328267
Ridge,Train,4.35,0.3279219992931053,0.7041819944144614,0.5718672804254328
Ridge,Validation,4.35,0.32363785138004597,0.7155362166067162,0.5865287703935695
Ridge,Train,4.9799999999999995,0.32790244838056315,0.7041922367527385,0.5719034441407174
Ridge,Validation,4.9799999999999995,0.3236243300622229,0.7155433687989737,0.5865468710485151
Ridge,Train,6.22,0.3278596317898099,0.7042146670015574,0.5719732507603428
Ridge,Validation,6.22,0.32359216945162517,0.7155603800836259,0.5865821529262606
Ridge,Train,4.53,0.3279165806864842,0.7041848331307431,0.5718775149461782
Ridge,Validation,4.53,0.3236342006452497,0.7155381476945544,0.5865339657538938
Ridge,Train,4.25,0.3279249491445939,0.7041804490323914,0.5718615518859018
Ridge,Validation,4.25,0.32363980302273043,0.7155351842662511,0.5865259012444929
Ridge,Train,8.04,0.3277883891999134,0.7042519871431057,0.572074614017331
Ridge,Validation,8.04,0.32353401844515794,0.7155911379046702,0.5866390768661837
Ridge,Train,9.99,0.3277037343294852,0.7042963306823077,0.5721819490945713
Ridge,Validation,9.99,0.3234605418094213,0.7156300000227367,0.5866996216763876
Ridge,Train,5.25,0.3278935886747697,0.7041968781291756,0.5719188783224965
Ridge,Validation,5.25,0.3236179228125071,0.7155467579319605,0.5865545576928737
Ridge,Train,9.56,0.32772301004270654,0.704286234009087,0.5721586351328405
Ridge,Validation,9.56,0.32347758031230167,0.7156209884710517,0.5866863657468481
Ridge,Train,3.54,0.32794457162862034,0.7041701690268655,0.5718211526268201
Ridge,Validation,3.54,0.323651994769074,0.7155287352891988,0.586505934389274
Ridge,Train,8.89,0.32775239180816906,0.7042708434785778,0.5721219314870061
Ridge,Validation,8.89,0.3235032260093227,0.7156074244172601,0.5866656840705794
Ridge,Train,1.1400000000000001,0.32798969833245684,0.7041465270690913,0.5716861193416801
Ridge,Validation,1.1400000000000001,0.3236668613309164,0.7155208713563077,0.5864560277107415
Ridge,Train,2.9099999999999997,0.3279598586030128,0.7041621602435846,0.5717854844491604
Ridge,Validation,2.9099999999999997,0.3236601525621038,0.7155244200898595,0.5864920627509177
Ridge,Train,6.95,0.3278321217705982,0.704229078247861,0.5720142902785154
Ridge,Validation,6.95,0.32357024994683636,0.7155719741260089,0.5866041324770965
Ridge,Train,8.78,0.32775713437422105,0.704268359232562,0.5721158433643636
Ridge,Validation,8.78,0.3235073249990762,0.7156052564306146,0.586662271420129
Ridge,Train,9.48,0.3277265613022332,0.7042843738334909,0.5721542532550196
Ridge,Validation,9.48,0.3234807017378105,0.7156193375574088,0.5866838841067674
Ridge,Train,4.99,0.3279021251887354,0.7041924060653243,0.5719040196396762
Ridge,Validation,4.99,0.3236240990759869,0.7155434909800801,0.5865471564919279
Ridge,Train,5.3999999999999995,0.32788854969924874,0.7041995179077286,0.5719273605408313
Ridge,Validation,5.3999999999999995,0.32361421353676023,0.7155487199565954,0.5865588098800284
Ridge,Train,6.84,0.32783636483061196,0.704226855521177,0.57200808062163
Ridge,Validation,6.84,0.3235736808875054,0.7155701593861187,0.5866005524276275
Ridge,Train,3.1599999999999997,0.32795404821841156,0.7041652042910135,0.5717997899092275
Ridge,Validation,3.1599999999999997,0.32365723435240856,0.7155259637280582,0.5864975252235666
Ridge,Train,0.47000000000000003,0.3279947994304484,0.7041438545451415,0.5716502722387522
Ridge,Validation,0.47000000000000003,0.32366182404807486,0.7155235359265402,0.5864442774185872
Ridge,Train,2.26,0.3279732540906741,0.7041551423275758,0.57174801729962
Ridge,Validation,2.26,0.32366561680913986,0.7155215296716004,0.5864783163846192
Ridge,Train,4.05,0.3279307153434369,0.7041774281992309,0.5718500017838111
Ridge,Validation,4.05,0.3236435377214789,0.7155332087567089,0.5865202808097829
Ridge,Train,6.14,0.32786254985792085,0.7042131383412578,0.5719687729147476
Ridge,Validation,6.14,0.32359444537228443,0.7155591762536669,0.5865798255561971
Ridge,Train,0.5700000000000001,0.3279942905281559,0.7041441211653653,0.5716555538099
Ridge,Validation,0.5700000000000001,0.3236628824650384,0.7155229760568097,0.5864460148976762
Ridge,Train,0.08,0.32799587177044953,0.7041432927325824,0.5716299117041258
Ridge,Validation,0.08,0.3236565917926737,0.7155263036208519,0.5864385299760217
Ridge,Train,2.0999999999999996,0.327976145197746,0.7041536276630825,0.5717389110488484
Ridge,Validation,2.0999999999999996,0.3236664599161474,0.7155210836929405,0.5864750540047636
Ridge,Train,9.35,0.3277323078789667,0.7042813637243506,0.5721471095484395
Ridge,Validation,9.35,0.3234857405561352,0.7156166725317731,0.5866798589182051
Ridge,Train,2.17,0.32797490105952587,0.7041542794733042,0.5717429037563048
Ridge,Validation,2.17,0.3236661165911656,0.7155212653017307,0.5864764804142353
Ridge,Train,1.4100000000000001,0.32798658231536637,0.7041481595813189,0.5717004671300142
Ridge,Validation,1.4100000000000001,0.323667600197833,0.715520480517227,0.5864610756796921
Ridge,Train,8.72,0.3277597110964623,0.7042670094929242,0.5721125101746302
Ridge,Validation,8.72,0.32350954699842605,0.7156040811956276,0.5866604061855533
Ridge,Train,2.9699999999999998,0.3279584959469317,0.7041628741372229,0.5717889363961924
Ridge,Validation,2.9699999999999998,0.32365949179480913,0.7155247696146004,0.5864933731325346
Ridge,Train,3.36,0.32794915474404174,0.7041677679610255,0.571811089223933
Ridge,Validation,3.36,0.3236545943402581,0.7155273602059173,0.5865018995847046
Ridge,Train,1.23,0.32798872381300126,0.7041470376298965,0.571690919913073
Ridge,Validation,1.23,0.32366718592947297,0.7155206996531509,0.5864576243850937
Ridge,Train,7.36,0.3278160208951444,0.7042375126264939,0.5720372720986052
Ridge,Validation,7.36,0.3235570850069539,0.7155789374626929,0.5866173886597291
Ridge,Train,5.1,0.32789854474421165,0.7041942817731494,0.5719103304199662
Ridge,Validation,5.1,0.32362152587789095,0.7155448520822385,0.5865502925416944
Ridge,Train,7.51,0.3278100219871073,0.7042406551044317,0.5720455920604632
Ridge,Validation,7.51,0.32355212514309306,0.7155815608678072,0.5866222044018929
Ridge,Train,1.8,0.3279811007535761,0.7041510314166674,0.571722224996484
Ridge,Validation,1.8,0.3236674681628344,0.7155205503599116,0.5864689573163361
Ridge,Train,1.33,0.3279875653601788,0.7041476445548102,0.5716962231115004
Ridge,Validation,1.33,0.3236674542706174,0.7155205577084911,0.5864594656988088
Ridge,Train,3.9,0.32793491987369705,0.7041752254948345,0.5718412616284756
Ridge,Validation,3.9,0.32364618736055795,0.7155318071979786,0.5865160527714937
Ridge,Train,5.46,0.3278865113919033,0.7042005857172126,0.5719307352543067
Ridge,Validation,5.46,0.32361270067210113,0.7155495201861292,0.5865605071379137
Ridge,Train,2.36,0.32797136269760974,0.7041561332354701,0.5717537205080575
Ridge,Validation,2.36,0.3236649857281543,0.7155218634945866,0.58648035892134
Ridge,Train,5.13,0.3278975602710261,0.7041947975138374,0.5719120453024206
Ridge,Validation,5.13,0.32362081388899244,0.7155452286908065,0.5865511466117928
Ridge,Train,5.7299999999999995,0.32787718290056467,0.7042054726197835,0.5719457949566409
Ridge,Validation,5.7299999999999995,0.3236056919590442,0.7155532274321688,0.5865681193460346
Ridge,Train,6.85,0.3278359804785188,0.7042270568642824,0.5720086459132938
Ridge,Validation,6.85,0.3235733707989412,0.7155703234025766,0.58660087830184
Ridge,Train,8.459999999999999,0.3277707922041019,0.7042612049533655,0.5720980379622269
Ridge,Validation,8.459999999999999,0.32351906054614277,0.7155990493747957,0.5866522923416876
Ridge,Train,0.74,0.3279932163743813,0.704144683927521,0.5716646721379612
Ridge,Validation,0.74,0.3236644282457819,0.7155221583859757,0.5864489822715848
Ridge,Train,4.07,0.3279301468734227,0.7041777260135167,0.5718511624300519
Ridge,Validation,4.07,0.32364317453049896,0.7155334008707693,0.5865208437251865
Ridge,Train,0.44,0.3279949339595528,0.7041437840636581,0.5716486967946658
Ridge,Validation,0.44,0.32366148453846755,0.7155237155164944,0.5864437573713287
Ridge,Train,4.47,0.32791840223280044,0.7041838788547403,0.571874114334832
Ridge,Validation,4.47,0.32363543699382724,0.7155374937178334,0.5865322360868918
Ridge,Train,0.2,0.32799570065883,0.7041433823801652,0.5716361909962849
Ridge,Validation,0.2,0.3236583937802523,0.7155253504287645,0.5864402350942721
Ridge,Train,4.71,0.32791102598841426,0.704187743131153,0.5718878793220954
Ridge,Validation,4.71,0.32363037733171296,0.7155401700638276,0.5865391420743501
Ridge,Train,0.8,0.3279927758701663,0.7041449147128775,0.5716678944713942
Ridge,Validation,0.8,0.3236648992758314,0.7155219092252703,0.5864500335505561
Ridge,Train,8.95,0.32774979495309897,0.7042722037567863,0.5721252399663886
Ridge,Validation,8.95,0.3235009765403455,0.715608614175604,0.5866675417440022
Ridge,Train,5.8999999999999995,0.3278711821893455,0.70420861618532,0.5719553471230606
Ridge,Validation,5.8999999999999995,0.32360111499687216,0.7155556483976284,0.5865729134027576
Ridge,Train,8.19,0.3277821488705158,0.7042552560201294,0.5720829466420891
Ridge,Validation,8.19,0.3235287360602326,0.7155939318518629,0.5866438122216951
Ridge,Train,8.209999999999999,0.32778131305356606,0.7042556938456765,0.5720840708195916
Ridge,Validation,8.209999999999999,0.32352802666533387,0.7155943070625916,0.5866444422913164
Ridge,Train,4.1499999999999995,0.32792785477053865,0.7041789268160917,0.5718557924467962
Ridge,Validation,4.1499999999999995,0.3236416987932935,0.7155341814784645,0.5865230934494212
Ridge,Train,6.56,0.3278470120044036,0.7042212779690603,0.5719923346891598
Ridge,Validation,6.56,0.3235822129258691,0.7155656464841724,0.5865919973412964
Ridge,Train,4.28,0.3279240687956414,0.7041809102340957,0.5718632736775894
Ridge,Validation,4.28,0.3236392233528862,0.7155354908884339,0.5865267448155231
Ridge,Train,9.09,0.3277437086484586,0.7042753918595551,0.5721329262417973
Ridge,Validation,9.09,0.32349569086248897,0.7156114097962083,0.5866718660210537
Ridge,Train,8.24,0.3277800576824673,0.7042563514455384,0.5720857551831263
Ridge,Validation,8.24,0.3235269603557036,0.7155948710510719,0.586645386819542
Ridge,Train,8.69,0.3277609967450613,0.704266336043012,0.5721108402798404
Ridge,Validation,8.69,0.32351065430514137,0.7156034955306523,0.5866594725614893
Ridge,Train,0.22,0.3279956581654111,0.7041434046430133,0.5716372328174583
Ridge,Validation,0.22,0.3236586772259884,0.7155252004951889,0.5864405204647815
Ridge,Train,7.75,0.3278003084557529,0.7042457434270751,0.5720587941871857
Ridge,Validation,7.75,0.3235440360171715,0.7155858394029785,0.5866298722007841
Ridge,Train,1.76,0.3279817140884328,0.7041507100860687,0.5717199952847529
Ridge,Validation,1.76,0.3236675443587467,0.7155205100544849,0.5864681465539129
Ridge,Train,7.68,0.3278031559575264,0.7042442517995481,0.5720549510684726
Ridge,Validation,7.68,0.32354641452300714,0.7155845813561272,0.5866276404834245
Ridge,Train,4.72,0.32791071349321066,0.7041879068410747,0.5718884567132864
Ridge,Validation,4.72,0.3236301599702669,0.7155402850385606,0.5865394290911893
Ridge,Train,9.5,0.32772567454297463,0.7042848383249071,0.5721553501191556
Ridge,Validation,9.5,0.3234799228430818,0.7156197495131141,0.5866845049748095
Ridge,Train,0.91,0.3279918870592712,0.704145380371164,0.5716737882458851
Ridge,Validation,0.91,0.32366566411077813,0.7155215046504408,0.5864519660910561
Ridge,Train,4.4799999999999995,0.32791809969882657,0.7041840373470454,0.5718746818566474
Ridge,Validation,4.4799999999999995,0.32363523227556423,0.715537602005279,0.5865325245117748
Ridge,Train,1.09,0.32799021139484696,0.7041462582702587,0.571683440911777
Ridge,Validation,1.09,0.3236666464438993,0.7155209850252415,0.5864551424212245
Ridge,Train,2.5,0.32796860845105136,0.7041575761930405,0.571761863417718
Ridge,Validation,2.5,0.3236639709461896,0.7155224002835999,0.5864832228212067
Ridge,Train,7.12,0.3278254996142157,0.7042325472499884,0.5720238371271031
Ridge,Validation,7.12,0.3235648623904708,0.7155748237764477,0.5866096456227153
Ridge,Train,6.04,0.32786616911528366,0.7042112423510727,0.5719631982523813
Ridge,Validation,6.04,0.32359725348854307,0.7155576909203276,0.5865769143104983
Ridge,Train,9.9,0.3277077943569999,0.7042942040404206,0.5721770939659739
Ridge,Validation,9.9,0.3234641436659458,0.7156280950340592,0.5866968586479863
Ridge,Train,5.37,0.32788956401994473,0.7041989865342383,0.5719256693050954
Ridge,Validation,5.37,0.32361496376291654,0.715548323124251,0.5865579604769535
Ridge,Train,0.81,0.32799269939113207,0.7041449547811385,0.5716684319385026
Ridge,Validation,0.81,0.3236649740606442,0.7155218696663493,0.5864502089602103
Ridge,Train,4.06,0.3279304313374881,0.7041775769863888,0.5718505822645295
Ridge,Validation,4.06,0.3236433564146469,0.7155333046610566,0.5865205622916987
Ridge,Train,3.1799999999999997,0.32795356850875323,0.7041654556092368,0.5718009255857736
Ridge,Validation,3.1799999999999997,0.3236569823716118,0.7155260970175638,0.5864979624965674
Ridge,Train,8.0,0.3277900447522796,0.7042511199111635,0.5720724185504561
Ridge,Validation,8.0,0.32353541561161203,0.7155903989166973,0.5866378111620942
Ridge,Train,9.44,0.3277283326951731,0.7042834459631353,0.572152056728084
Ridge,Validation,9.44,0.32348225658676144,0.7156185152005164,0.5866826414524233
Ridge,Train,3.42,0.32794764557007183,0.7041685586088439,0.571814454338381
Ridge,Validation,3.42,0.32365375098701354,0.7155278063109161,0.5865032125544393
Ridge,Train,1.73,0.32798216658632406,0.7041504730190337,0.5717183194955514
Ridge,Validation,1.73,0.3236675922999035,0.7155204846950028,0.5864675388264383
Ridge,Train,0.79,0.3279928514775128,0.704144875101302,0.57166735666876
Ridge,Validation,0.79,0.323664823431674,0.7155219493445504,0.5864498581967544
Ridge,Train,5.2299999999999995,0.3278942543231149,0.704196529413857,0.5719177424186375
Ridge,Validation,5.2299999999999995,0.3236184094154423,0.7155465005425152,0.5865539897563334
Ridge,Train,7.89,0.32779457867043404,0.7042487448925424,0.5720664431636815
Ridge,Validation,7.89,0.3235392325373063,0.7155883800680419,0.5866343240501627
Ridge,Train,7.53,0.32780921789228934,0.7042410763217292,0.5720466969747078
Ridge,Validation,7.53,0.32355145819480646,0.7155819136339228,0.5866228451369107
Ridge,Train,7.85,0.32779622043826195,0.7042478848774328,0.572064262785749
Ridge,Validation,7.85,0.32354061122770217,0.7155876508496032,0.5866330536642506
Ridge,Train,6.76,0.327839429596523,0.7042252500394106,0.5720035714343569
Ridge,Validation,6.76,0.3235761483964311,0.715568854234829,0.586597942433565
Ridge,Train,1.99,0.32797803397081904,0.7041526381242914,0.5717327439128235
Ridge,Validation,1.99,0.3236669178038869,0.7155208414837585,0.5864728153745231
Ridge,Train,3.58,0.3279435307368619,0.7041707143424829,0.5718233804854309
Ridge,Validation,3.58,0.32365138903327506,0.7155290557021148,0.5865069965929439
Ridge,Train,7.99,0.3277904580723938,0.7042509034005363,0.5720718765799714
Ridge,Validation,7.99,0.3235357641409866,0.7155902145727479,0.5866374945417302
Ridge,Train,6.61,0.32784512719399217,0.7042222653355452,0.5719951483219832
Ridge,Validation,6.61,0.3235807109242772,0.7155664409488982,0.5865934386854916
Ridge,Train,9.17,0.32774021406994835,0.7042772223686057,0.572137297501612
Ridge,Validation,9.17,0.323492647589147,0.715613019393256,0.5866743306002185
Ridge,Train,2.42,0.3279701973321374,0.7041567437741016,0.571757210892887
Ridge,Validation,2.42,0.3236645693885535,0.7155220837257109,0.5864815856991251
Ridge,Train,1.06,0.3279905094017751,0.7041461021412184,0.5716818299026374
Ridge,Validation,1.06,0.3236665055309732,0.7155210595640396,0.5864546118588451
Ridge,Train,1.5,0.32798541768556155,0.7041487697414412,0.5717053707785481
Ridge,Validation,1.5,0.32366769259776496,0.715520431640339,0.5864628897614473
Ridge,Train,2.63,0.327965942555246,0.704158972860585,0.5717693779218704
Ridge,Validation,2.63,0.32366289462227205,0.7155229696260077,0.5864859534211566
Ridge,Train,2.03,0.32797735660773497,0.7041529929987647,0.571734954262464
Ridge,Validation,2.03,0.32366676294388164,0.7155209234001677,0.5864736290085857
Ridge,Train,1.78,0.3279814088453873,0.7041508700051419,0.5717211108070154
Ridge,Validation,1.78,0.32366750800867583,0.715520529282618,0.5864685518699441
Ridge,Train,6.17,0.32786145792499366,0.7042137103620558,0.5719704399506688
Ridge,Validation,6.17,0.32359359494611795,0.7155596260799965,0.5865806988153459
Ridge,Train,8.7,0.327760568397368,0.7042665604206597,0.5721113971564342
Ridge,Validation,8.7,0.32351028547754646,0.7156036906071025,0.5866597838442006
Ridge,Train,0.78,0.3279929262113318,0.7041448359473753,0.5716668185301874
Ridge,Validation,0.78,0.3236647465260366,0.7155219900253194,0.5864496828989779
Ridge,Train,1.82,0.327980789824475,0.7041511943146321,0.5717233378562645
Ridge,Validation,1.82,0.32366742483458066,0.7155205732792997,0.586469362892114
Ridge,Train,6.4399999999999995,0.3278515056434237,0.7042189239502885,0.5719855595349769
Ridge,Validation,6.4399999999999995,0.3235857786396792,0.7155637604414641,0.5865885314779999
Ridge,Train,5.06,0.3278998520720864,0.7041935968964435,0.571908039760128
Ridge,Validation,5.06,0.32362246841782394,0.7155443535227354,0.5865491529713014
Ridge,Train,4.76,0.3279094594635086,0.704188563801509,0.5718907632593871
Ridge,Validation,4.76,0.3236292853758307,0.7155407476607185,0.5865405765739078
Ridge,Train,5.78,0.32787542799679936,0.7042063919547602,0.5719485738089279
Ridge,Validation,5.78,0.3236043587264439,0.7155539326409566,0.5865695244616843
Ridge,Train,5.9399999999999995,0.32786975637352445,0.7042093631189636,0.5719575958862387
